age,location,text,r,g,b,x,y
30代,横浜,シングルマザーですがもっと色々な手当てが出来るといいな。,2.056301029,7.44044321,-0.475482316,-8.409693533,16.55509136
30代,横浜,保育料や医療費の所得制限はもっと見直し必要！ギリギリアウトの家庭で私が働いた分が保育料に。何のために働いているのかわからなくなる。税金もきちんと納めているのに。,1.596111144,7.800995036,-1.087740083,-9.153813751,16.56263017
30代,横浜,子育て中の父親に向けたサービスを充実させてほしい。病院の近くや駅の近くの駐車場のサービスなど。,-5.502357796,-3.736884753,-0.178735543,0.540510335,-13.90460875
30代,横浜,おむつをかえる場所、おっぱいをあげる場所がもっと増えてほしい。,-1.200221027,0.185685863,7.61493224,-0.778226209,-1.375128369
40代,横浜,産後がこんなに大変だと思わなかった…一人で子育てしている感じでつらいです。,3.844603128,-2.48020027,-6.923986444,-15.46986719,-6.64196287
30代,横浜,横浜市の中学を給食にしてほしいです。,-1.749814188,9.269137257,-7.133080585,-16.83565548,14.9163196
30代,横浜,子供が小さいと病院へ行くときなど面どうを見てくれる人が居ないので病院に託児所などあると嬉しい。２ｈくらいかかってしまう時などあきてしまうので。,1.732114391,2.605147799,8.666164343,-7.485657949,-1.237636421
30代,横浜,一人の時間が欲しい。子供を育てる環境がととのえたらいいな。,-0.630363092,-3.995890643,-0.823438795,-1.158357984,10.25775881
40代,横浜,43才での子供なので将来の生活、教育費が不安。税金の使い道をよく考えてほしいです。,-2.360909219,10.34238847,-5.539878857,-16.20284646,12.56603674
不明,横浜,たまに実家に帰って来た時かならずと言って良い程、夜泣きをする。何か良い方法あるカナ？　　　　　　（お孫さんが9か月）,3.689783967,-2.13155699,-8.073909332,-17.19128872,-6.101220615
30代,横浜,保育園に入れられないので仕事ができない。,2.098042837,-0.662310619,1.028246498,6.974830676,10.91985023
30代,横浜,電車や公共機関　もう少し温かい目でベビーカーを見てほしい。,-10.94322289,-0.84559994,-2.828061036,14.91413488,-18.23440061
20代,横浜,公園の環境整備に力を注いで欲しい。,3.641896129,-5.184625761,-0.894595188,-2.021065453,-13.27549056
30代,横浜,ママ友が作れる遊びの場をもっと分かりやすく広めてほしい！駅、図書館などに、はり紙を！,4.638023004,-10.56628259,-2.632003058,-8.598453798,-18.49537871
30代,横浜,ファミレス以外にも子供と行ってもいいレストランが増えるといいな。,0.97758269,1.123813636,8.242745425,-5.637942862,-0.791332353
30代,横浜,エスカレーターがもっと広いと気兼ねなく使えて良いですね。,1.323639265,-3.803753103,-3.612885453,9.369966029,-5.272787956
20代,横浜,保育園に関する情報をもっと多く、そして細かく提示して欲しいし、子供や女性が住みやすい環境を作って欲しいデス。,-1.004595112,0.943109698,-0.823657673,-3.967438363,12.36946086
30代,横浜,実家が地方のママの孤独感を埋める取り組みがあるといいな。,4.955294399,0.811936938,-1.363892556,7.770455584,7.54014049
30代,横浜,子どもが遊べる場所が少ない。土地代が高く作れないというだけでなく、もっと集いの場を提供してほしい。,7.817954179,-7.152845507,-3.445628638,-9.293744766,-12.33786407
30代,横浜,駅のエレベーターなどの設置。案内図。ベビーカーでの電車の乗り換えが大変なのでわかってもらえるとうれしい。,-12.61940851,-0.725148131,-4.701553813,16.16236196,-19.59614264
20代,横浜,赤ちゃん連れの時、ベビーカーをのせてエレベーターになかなか乗れない。,-11.21803711,-0.050656627,-2.564534623,14.93055602,-18.23964211
30代,横浜,保育園の一時保育の空きがなく、利用出来ない！！,4.964884913,10.19600572,7.227036817,22.71457712,6.961017672
30代,横浜,乗り物に乗りやすいように環境作りをしてほしい。オムツ替え台などいっぱい増やして！,-12.35305584,-1.453835842,1.119613574,15.74927409,-12.88125827
30代,横浜,保育料をもっと安くして欲しい。,7.278107957,5.60234071,2.564814305,15.37121254,5.822017645
20代,横浜,大きな滑り台や遊具が無料で遊べる広くてきれいな公園をふやしてほしい！！,8.037059663,-6.197842025,-3.17887677,-8.984927536,-11.64244024
20代,横浜,育児休暇がほしい。出産費用をもう少し安くしてほしい！,-2.518355554,1.030009172,-0.305853056,-4.133488779,14.1391378
20代,横浜,第2子妊娠で上の子を一時保育で預けたくても、拒否されたり、電話で冷たくあしらわれた。もっと気軽に預けられるようになって欲しーな！,4.110987657,-2.235717355,-6.050242315,-14.00393458,-6.994098536
20代,横浜,子供を連れて遊べる所を増やしてほしい。(),5.794203786,-5.96203632,3.941564578,-3.832834441,-4.007422016
不明,横浜,認可保育園に入れない！（世田谷）　シッター代が高い。（相次いで値上げ）,4.071915637,10.52038198,8.334904692,23.33401044,6.885134532
30代,横浜,二世帯住宅の新築に補助金or税の減免を！,-3.710663932,5.922750274,-5.062675392,-13.48316889,9.796413772
30代,横浜,妊娠関係で保健が使えるようになってほしい。,6.867378526,4.31988117,-0.763432616,12.52737345,7.677328424
30代,横浜,ベビーカーでのバス移動がもっと楽になるといいな。,-11.23474266,0.496942554,0.116558353,13.89283353,-15.09056556
40代,横浜,少しの時間、子どもをみてくれる、手軽な所がほしい。,4.729127901,-4.829789897,4.04396058,-2.320209664,-4.09912504
20代,横浜,駅等でエレベーターの台数や大きさをベビーカーが載せられるように考慮して欲しい。歩道の幅をもっと広くして欲しい。,-9.316785232,-1.84009849,-4.377232796,12.79152205,-21.13474008
30代,横浜,乳幼児と安心して電車に乗れる社会になって！,-2.981658827,-3.438567395,4.56013713,3.967484072,-8.376803812
30代,横浜,保育園は1歳児の待機児童がたくさんいます。認可外も入れそうにないので、もっと枠を増やしてほしいです。（学童の兄弟も考慮してほしいです）,4.444229419,11.34456519,8.387383792,24.0102383,6.502276451
30代,横浜,乳児医療助成（川崎市）が1歳までなのでのばしてほしい。平日昼間に親子で２人きりなので無料の子育て支援イベントなど増やしてほしい。,4.247598648,-3.322886448,-6.092502054,-13.39365255,-7.753211501
20代,横浜,子供が安全に過ごせる街にしてほしいです。,3.29931415,-6.61983026,-1.221000796,-6.847435414,-12.20298028
30代,横浜,保育園　決めるのがむずかしい！　もっと保育園増やして。,9.153450126,4.658883908,6.195173418,15.89484016,-1.285972609
不明,横浜,3月生まれでも　すんなり保育園に預けられるようにして欲しい！,6.682027345,3.499877356,-1.52398685,11.42574557,7.766553841
20代,横浜,保育園が少なすぎる！！大阪に引越したら、医療費がすごく高い！！なんとかしてください！,-2.931991646,5.746792878,-4.601502349,-13.08986334,9.757009222
30代,横浜,地域に引越したばかりで、いろいろ分かるサイトが少ないので、そういう情報がすぐにとれるようにしてほしいです。,5.424424245,-9.474066936,-4.157029494,-10.31703232,-17.74137939
60代,横浜,ベビーカーで行かれる距離に親子ですごせる居場所を！,-10.72492751,-3.06662862,3.654530394,14.72548282,-8.008674626
20代,横浜,保育園をもっと増やしてほしい！,8.33368937,1.291298541,2.23758518,8.331936639,1.629242421
40代,横浜,エレベーターがない駅は困る！！,-7.849824997,-2.862459951,3.227549135,6.772711534,-12.84615806
50代,横浜,保育園が高くてママたちが働きたくても働けない！もっと安く！,6.513313016,-2.126134739,5.023962303,4.246418377,-0.06230968
20代,横浜,出産までにかかる費用負荷をもう少し減らしてほしいです。,-1.396599005,8.421952562,-5.143347683,-14.29825223,13.3910501
30代,横浜,保育園の定員が少ない。共働きがしづらい環境を改善して欲しい。,4.019571072,7.361810691,2.757071157,16.70764928,9.316313512
20代,横浜,電車の乳児幼児専用車両をつくってほしい。,-9.937617452,-3.539972502,5.352873638,13.52565139,-6.776685724
30代,横浜,エレベータがない駅が多すぎる！ベビーカー不便です。,-11.46724707,-0.014363145,-0.303481397,14.17647344,-14.99747988
30代,横浜,保育園に入れるかどうか不安…現在育児休業中だけど大田区の待機児童が多いという話をよく聞くので。でも資格を持っていない人に預かってもらうのも不安なのでキチンとした人にお願いしたいです。,6.083426347,1.851771748,-2.011356916,9.216330308,7.433007597
不明,横浜,認可保育園を増やして欲しい。働きたくても働けない！,7.06304048,6.410804744,2.427124157,15.34118144,5.883174815
20代,横浜,もっと子どもと遊べ！！テレビはいつでも見れるだろ！！ちかはそんなにヒマじゃない！！！！,-0.515126264,-2.611896749,-5.065735523,-9.103958543,-2.682722184
20代,横浜,スーパー、大型ショッピングモール等、ベビーカーで行くとエレベーターになかなか乗れないことがすごくよくあるので、増やすや、周りへの周知をお願いします！！,-10.13666213,-1.734157285,-6.765934865,14.51680897,-22.73490614
20代,横浜,近所にプレママ友がいない。コミュニティを作ってほしい。,5.183490677,-7.478197777,-4.577971672,-11.79545245,-14.19731878
30代,横浜,保育園が沢山あれば助かります。,8.503537084,0.034160174,3.074865113,9.312839371,1.337218626
20代,横浜,保育園に入りやすくしてほしいな！,9.805778107,0.754150084,3.40837597,8.389928601,1.32011441
20代,横浜,保育園の定員や新設される所があまりなく、少子化といいつつも子供を預ける場所がなく、安心して子供を産んで仕事をできない。もっと定員や新設を増やして安心して働けるようにしてほしい。,6.038365115,4.599986219,4.403602578,16.6049183,3.559171043
30代,横浜,認可保育園をもっと増やして欲しい。0才児を受け入れる園を増やして欲しい。保育料をもっと安くしてほしい。育休明けで子育てしながら働きやすい環境を職場で整えてほしい。,1.536427011,1.913431127,2.226684069,9.65002403,12.94267624
30代,横浜,横浜市中学校の給食を希望します！,0.352848454,8.761538828,-2.812264275,-11.72677025,16.06480846
30代,横浜,横浜市内の公園にもっと赤ちゃんを遊ばせられるきれいな芝生を増やしてほしい。公園にいるカラスを駆除してほしい。カラスに襲われた。,5.181401986,-11.58072243,-5.423100999,-11.12259032,-19.75621436
20代,横浜,保育園に全然入れない！,9.441654909,1.420568619,1.977089854,9.179338239,1.165096092
30代,横浜,保育園に入るのが大変でした。育児制度をもっとよくしてほしいです。,0.141721172,-3.415264661,-1.154710356,7.140539329,7.447689715
30代,横浜,栄区は産婦人科がないので作ってほしい。マタニティヨガやマタニティスイミングなどの教室がほしい。,4.968204391,-6.391613758,-4.814165572,-12.18534119,-12.92498521
30代,横浜,シングルマザーなので異性やママ友と出会う機会が少ない。,7.324716525,-3.129599478,-0.041045568,-4.48540087,-11.26840877
40代,横浜,保育園に入りやすくしてほしい。,9.220453826,0.305660588,2.728227419,8.831740772,2.111878264
30代,横浜,学童クラブ、小6まで預かってほしい。,3.344504063,1.060831671,-3.588456746,-13.12774884,1.098695778
30代,横浜,親子で参加できるイベントや場がもっと増えると嬉しいです。,5.748346309,-9.879874278,-3.672734412,-10.31884885,-17.74032177
20代,横浜,駅や電車の中に授乳できる場所や車両がほしい。,-7.12570825,1.851724311,4.219681208,9.087792348,-10.58292711
不明,横浜,駅によってはエレベーターのない駅が時々あり…ベビーカーでお出掛けの時、困ることがありますm(__)m,-12.18214067,0.935952501,-3.498266255,16.58628817,-17.26000543
30代,横浜,川崎市内の保育園の数を増やしてほしいです。働きたくても働けないのでお願いします！！,2.993005353,7.436027155,0.684004035,15.70404962,10.25596393
30代,横浜,保育園が少ないのでもっと増やしてほしい！！働いてても認可の保育園に全然入れず困っています。,5.54905278,7.780299079,4.814828877,19.02960712,6.37420516
30代,横浜,保育園の入所が定員数も少なく不安です。保育室を園にするような動きがあると嬉しいです。,5.205244091,9.286574078,8.010640498,22.87172039,7.923759293
30代,横浜,今、通っている親子のひろば。　無料で利用できて良かった。,-3.791155977,3.366866589,-3.911257333,-11.73789798,7.388486114
30代,横浜,病児保育園を増やしてほしい。「小1のカベ」のために時短勤務を長く認めてほしい。,1.105069712,1.10490878,2.143094905,8.305654939,13.10725933
30代,横浜,保育園に入りにくい！！待機児童が多くて、預かってもらえるかどうか不安です…。,6.814421504,4.423363316,-0.324280607,12.53394063,7.673043913
30代,横浜,保育園を増やして下さい！,9.096811593,1.684276887,3.167833607,8.342025054,1.798350191
40代,横浜,第2子以降のサポートがないので産みたくても考えてしまう…,0.427780399,-6.455207711,-6.567377714,-18.7377004,-4.725372728
30代,横浜,子ども手当の臨時給付金で手続きの時にたらい回しになって、まだもらえていない。引越して住所が変わった為に手続きがうまくいってないようで。,1.048950192,3.992102865,-4.64381303,-15.15920555,5.036387489
20代,横浜,集まる場所がほしい　　コミュニティ！,5.644781323,-5.4713214,2.691218764,-3.961113354,-5.33998944
30代,横浜,家の近くに公園がほしい！！,5.970595709,-8.712636316,-3.157060364,-9.584565074,-16.43391476
30代,横浜,保育園料が高い！０才、１才児の定員が少ない！保活は大変だよ～　＞_＜,7.245450394,3.086114627,-2.176132008,11.08117298,8.228909456
30代,横浜,子ども手当て、もっと長い期間欲しい。,5.212806372,-2.726598456,-4.872804447,-11.02209534,-7.521926852
30代,横浜,友を作る場が欲しい。,6.183151049,-6.93390964,-1.908252723,-7.947917765,-14.24338477
20代,横浜,保育園や幼稚園がもっとスムーズに利用できますように。,5.140987319,10.28921492,7.157250249,22.70052169,6.962036576
20代,横浜,青山のこどもの城のような施設を増やしてください。安心して子どもと大人が一緒に遊べる所が少なく困っています。,8.664245953,-5.377833872,-2.23706862,-7.207152843,-8.265342091
30代,横浜,職場に保育所、託児所を作って。24時間働くんで、24時間みてください。,4.626426232,-1.260873045,6.100592569,2.036175906,0.926776868
20代,横浜,子どもが安全に遊べる室内の遊び場がもっとあると良いな。,-0.051254699,-0.399971868,9.627555103,-3.528341848,-0.156615944
30代,横浜,出産後、間もない時期で新生児を外出させるのさえイヤなのに役所への提出書類を市役所まで持っていかないと受理されない。本当に子育て支援する気あります！？,2.614209814,-3.031123328,-7.39846735,-15.53079917,-4.967554362
30代,横浜,色々な手続きを簡素化してほしい。子供連れで何度も役所等に行くのは大変です。,-4.116970837,4.31193608,-4.697136423,-12.39484951,8.050507953
30代,横浜,待機児童ゼロにしてください。切実です。お願いします。,6.669171521,3.501095999,-1.520800648,11.43192583,7.765359035
30代,横浜,交通機関で移動中、長時間立ちっぱなしになるのはツライ時期がある。が、マタニティマークを見せつけるわけにもいかず困る時がある。,-9.378497066,-1.887577731,7.42889384,11.44051806,-7.323889687
20代,横浜,多目的トイレを増やして下さい！,-7.142648815,-3.584819587,7.688958518,9.369497536,-5.272734009
40代,横浜,保育園の数をもう少し増やしてほしい！！,6.155129029,5.697101147,2.110988548,15.11640531,5.565383763
40代,横浜,電車、バスなどの交通機関でのベビーカーへの配慮がもう少しあるといいな。数年後、小さい子供づれのママを手伝ってあげれるようになりたい。,-12.55496204,-1.963028914,-1.820643949,12.50159716,-17.52130933
30代,横浜,月齢別で遊べる場所があれば助かります！！大きい子が居ると遊び方がちがうので、なかなか一緒に遊ばせることが出来ないので…,-2.875084748,0.397942848,7.113767896,0.952195978,-2.991714879
40代,横浜,情報を得る場をもう少し欲しい。近くでどんなことが行われているか知りたい。,5.867358667,-9.47118152,-4.22425133,-10.324029,-17.74027866
20代,横浜,少しだけ子供をあずけられる一時保育を増やしてほしい。（低料金で！）,4.252066571,4.874774812,2.305731425,14.86215895,3.48715426
20代,横浜,地域で、もっと小さい子のイベントを増やして、同じくらいの子供と遊ばせられる環境とママ友を作れるような機会がもっとあるといいなと思います。,5.411887136,-11.5332797,-5.3348714,-11.12851291,-19.66382572
30代,横浜,幼稚園完全無償化をがんばってほしい！,-1.658283094,9.382841215,-7.388293006,-16.81257655,14.91198103
30代,横浜,母子手帳の中国語(外国語）版が有ったらいい。,0.785237962,-3.935716047,4.445006785,1.126048054,8.45208147
不明,横浜,ママ友が集まれる広場の情報マップがほしい。,5.28304221,-10.32296342,-4.500002268,-10.7160612,-18.55571013
20代,横浜,0才児からでも遊べる広い屋内の施設がいろんな所にできたらいいな♪,5.900041725,2.123373612,-1.912894199,9.329717537,7.421148149
30代,横浜,ベビーチェアを使えるお店がもっとたくさんあったらいいナ。,-8.006230423,-3.85862826,-0.673521033,3.813930565,-15.84339875
不明,横浜,保育園を増やして欲しい。,9.393176252,0.161982443,1.90880445,9.325717716,1.35977029
30代,横浜,妻が妊娠中や小さい子どもがいる場合に、代わりに手続きをしたくても窓口の閉まる時間が早くて困る。,-2.216879804,-1.569634848,-0.257104003,-1.703148372,15.44930495
40代,横浜,土日にも親と子の集いの場を開放してほしい。(仕事をしているので。）,6.276612294,-2.527120019,4.206230243,-1.735044813,-5.291610105
２０代,横浜,０歳児、１歳児が入れる保育園をもっと増やしてほしい。,2.855130097,-1.575913905,-9.497822009,-18.53965544,-5.460825077
２０代,横浜,保育園がもっといっぱいできるといいな。,8.796047267,0.450058497,3.637360693,8.740931193,1.044714263
４０代,横浜,地域のサポート体制がいまいちわかりにくい。,3.300462786,-6.619647554,-1.216786366,-6.848000652,-12.20404824
30代,横浜,保育園が少ない。倍率が高い！,7.384961326,6.084876691,2.298796439,15.26455331,5.633301232
30代,横浜,知らない土地へ引っ越し、友だちがいない。子育てしていく上で、情報交換できる場が沢山あると安心。,4.280787576,-4.044934825,-5.864991843,-13.06023241,-8.632745114
２０代,横浜,児童館をもっと増やしてほしい。保育園の空きがなく、いれたい時にいれられない。,6.668591279,3.500414456,-1.524884494,11.42931483,7.767520805
２０代,横浜,もっと子供と気軽に遊べる場を増やしてほしい。広いスペースでいっぱい走りまわれるような…♪,4.829274723,-10.40424771,-2.903983877,-8.910841318,-18.41701923
30代,横浜,賃貸マンションにおいて、全面禁煙化！！してほしい…＞_＜；,0.412324605,9.161379602,-3.167398471,-12.1722503,16.15050631
２０代,横浜,子育ての情報を知りたい。もっとイベントや交流会があると嬉しい。,4.117258911,-7.795079872,-2.548828613,-9.760801211,-14.57560722
30代,横浜,赤ちゃんがもっと遊べる所が沢山ほしい。,9.933911188,2.968344679,6.73261118,14.19737505,-3.075992339
２０代,横浜,住んでいる場所によって子どもがあずけられない！！,8.464711417,-4.596246409,-3.0900136,-7.83505947,-8.673778784
30代,横浜,男子の育児休暇、中小企業に浸透していない。男子でも育休できるような政策を打ち出してほしい！！,-1.577806229,-9.713925718,3.02338566,4.467123554,20.03764737
30代,横浜,もっと個人的な事情を聴いて、保育園の入所審査をしてほしい。希望の保育園に入りたい。,3.125843675,9.297266547,5.306766371,19.88665543,9.455852705
30代,横浜,仕事したいけど保育園入れない。,2.453184482,-0.642834236,0.843924566,6.976548195,10.9232874
30代,横浜,出産後、時短期間が終わったら仕事が続けられるか不安。,-2.911000801,0.921437373,-0.390500719,-4.021722123,14.51965231
２０代,横浜,認可保育園が少ないよ～,7.044730889,6.39566246,1.965628905,14.89881968,5.678415324
30代,横浜,仕事をしたいけど預け先がありません。もっと保育園を作ってほしいです。短時間でも…(汗),4.366913228,4.694223632,3.177305,14.84321264,3.433763208
30代,横浜,保育園が待機で入れないので幼稚園をもっと保育園のような感じにしてほしい。,4.725162684,10.4487525,7.520447425,23.33189206,6.878234505
５０代,横浜,同居の親が６５才以上じゃないと保育園に入れず、それより若い親(祖母）は働いていないとだめってやめてほしいなぁ～,1.375492728,-1.720799663,-9.944700252,-19.69204571,-4.718962577
30代,横浜,早生まれでも保育園の選考に不利にならない制度を作ってほしい。１才児の入園だと競争率が高くて安心して育休がとれません。,5.008279234,1.966226066,-2.2907156,8.800384271,7.069303628
30代,横浜,時短勤務や夜勤免除など法律では申請できることになってるが、実際はなかなか難しい。,-2.385210582,-1.076773609,-0.226497167,-2.324787716,15.24381282
30代,横浜,仕事復帰したいけど待機児童が多すぎる！入所できる保育園がもっとほしい！,3.414806837,9.517210228,5.582698888,20.18486082,9.214831151
30代,横浜,仕事復帰するのに保育園が見つかるか心配です。保育園など増やしてほしい。,1.078858843,0.103320463,0.422223407,6.255984115,11.31217552
30代,横浜,育休手当てを手厚くしてほしい！２か月に１回の給付ってのにも不満があります…,-0.740551998,-4.270440087,-0.603861498,-1.130096535,10.67782042
２０代,横浜,保育園に関する情報が分かりにくい。簡単に相談できるようにしてほしい。,-0.191340998,-0.763104504,-0.200153045,-1.611746967,12.36882291
30代,横浜,入りたいと思った時に入れる保育園がほしい。ママに優しい職場環境を！！,5.709774702,-3.702811657,-0.612254882,-3.032364818,-12.4195801
30代,横浜,育児休暇が取りたい！,-0.589859671,-5.900242939,2.39965586,2.405912968,15.83550856
２０代,横浜,産んで３ケ月したら仕事をしたいけど、子供がいると独身中の時より仕事を選べなくて困る…。今から心配…,2.645463505,0.716828085,-5.096510395,-14.39049095,0.761395147
30代,横浜,通勤している駅のエレベーターがもっと便利な所にあればいいのに…。,-7.068276632,1.169172531,4.650474741,8.310040261,-10.14933746
30代,横浜,保育園に入りやすいように体制を整えてほしい。仕事をしなければいけないのに、保育園になかなか入れないと困る。,2.067856518,1.560842137,1.722227386,9.47091499,12.06962937
30代,横浜,３人目を迎えるけれど３人同じ保育園に入れるかどうか不安です。預けやすい環境を整えてほしいです。,2.384439049,-2.179673118,-9.296220762,-18.50541652,-5.159219717
30代,横浜,希望者全員が保育園に入れるようにしてほしい！！,6.229962776,5.74866749,4.801785229,17.76827748,4.245398233
30代,横浜,派遣社員です。保育園の入園に関して、派遣は求職中になるのでポイント0になる。実質、認可はムリ！！と言われました…。派遣は保育園入れないの？,4.805742974,11.37907702,8.553845412,23.95035,6.350617003
30代,横浜,保育園がいっぱいあったらいいのに！！,8.760822133,0.156298217,1.960015013,8.926082295,1.042725721
30代,横浜,保育園・幼稚園への支援を追加して欲しい。,7.786851366,-2.42935257,-0.351874863,-4.48650158,-11.07782036
30代,横浜,職場での理解がもう少しあると、有難いです。子どもの病気の時は、仕事が休める環境を期待します。,-0.862169255,-8.037877723,1.285678512,2.609681079,18.37815639
30代,横浜,仕事をしたいが、時間的に希望に合う保育園(幼稚園）が見つからない。,1.495251005,0.19989778,2.168210062,7.751376987,12.57005085
30代,横浜,希望する保育園に入れるようにしてほしいです。,5.74985155,7.881601642,5.137572171,19.13716767,6.363682337
30代,横浜,子ども連れの人が電車やバスに乗りやすくしてほしい。,-9.410337559,-0.83384574,6.695829796,11.47879238,-8.675307318
30代,横浜,学童保育の充実をお願いしたい。・時間が短い・宿題をみてくれない・近くのところに入りたいです！！保育園のペースで仕事ができない…。,4.410204454,9.16266346,8.496128029,23.4368169,8.31007203
２０代,横浜,子供２人同時に保育園に入れたい。待機児童問題、早く解決して下さい。,7.324577046,4.242048313,-0.944330503,12.45321495,7.83228505
30代,横浜,保育園をもっともっと増やしてほしい。保活に費やす時間や労力をもっと子どものために使いたいです。,5.577751318,10.88038214,5.979784378,21.9721194,5.462445258
２０代,横浜,毎月・毎週の検診費をもう少し安くしてほしい…。仕事をやめると使えるお金を考えてしまうのと持病もある場合は倍かかって大変です。よろしくお願いします！そして、夫にも育休をとりやすくね！,-3.248327731,0.175096145,-0.262269223,-3.544802464,15.02412599
２０代,横浜,ベビーカーで、バスや電車に乗った時の周りの目が気になる。乗せ降ろし、してる時に舌打ちは辛かった…。,-9.471110019,-1.944694727,7.471529971,11.46610401,-7.339351344
２０代,横浜,ベビちゃんと一緒にあそべてお茶もできるキッズスペースがもっと欲しいなー！！　プレイルームはあってもお茶できないんだよね…,1.147039933,-0.052063927,9.056974373,-3.832805132,-1.164068892
30代,横浜,出産前に情報と仲間を得られる機会がもっとあったらいいナ。　母親学級等の場以外にも、気軽に相談（腹おび何がいい？等）ができる場が欲しい。,7.807758114,-7.768113331,-3.841162627,-12.07063837,-17.35362817
２０代,横浜,実家が遠い。なかなか、おじいちゃん、おばあちゃんに会えなくて淋しい！,5.722403505,-1.476408973,-2.02625853,-9.194407808,-6.734085189
30代,横浜,仕事を早くしたいけど、安心して預けられる所がない。　もっとたくさんイベントなどあったら友達も、もっと増えて、ママたちのストレスも減ると思う。,6.553711087,-7.31659722,1.008775519,-6.216855484,-15.74876151
30代,横浜,予防接種を無料に！　学費ももっと安く。　税金高くするなら、その分、バックして欲しい！　産めよ、育てよ、働けよ、といっても、その環境が整ってない。,-2.487114498,10.6083424,-5.934836783,-16.81963687,12.58631941
30代,横浜,義務教育期間中の　・給食無料化・全ての地域で給食提供　この２点だけでも実現したら、育児が楽になります。,0.237998397,7.053865621,-1.411746728,-9.596887325,15.4317154
２０代,横浜,安い料金でいつでも困ったときに預けられるところが欲しい。　もう少し気軽に育児相談ができるところが欲しい。,0.592600419,-1.224243232,9.382879176,-3.44934743,-0.674916507
30代,横浜,ベビーカーや子供と一緒に入れるトイレが少ない！,-3.328137689,0.274605987,6.392544095,1.499349195,-3.460436505
３０代,横浜,近くに公園が少ない＞＜　　もっと遊べる環境が身近にあれば良いな。,7.723862851,-11.05513498,0.59079155,-10.32098718,-17.74546397
30代,横浜,１歳になるまでは地域で赤ちゃん会があり、同じ年齢の子供と接する機会があったけれど、大きくなっても交流できるイベントがあればうれしい。子育て支援センターがもっと近くにあるといいな。,5.415413473,-10.82053799,-5.813774097,-11.42464913,-19.46143554
30代,横浜,ワクチンなど任意のものも無料にしてほしいです。,-2.918695788,5.736016545,-4.628787148,-13.08448061,9.757766025
２０代,横浜,保育園の充実　安心して預けられ、働くことのできる環境づくり,4.671639967,-7.814551503,-1.869164426,-8.990032113,-14.43945197
２０代,横浜,もっと芝生の公園や遊具がいっぱいある公園をふやしてほしいです。,5.911110228,-9.971804665,-3.733868111,-10.31294199,-17.74643577
30代,横浜,働きながら子育てしたいが、保育園に入ることができないのが困る。,-0.433895204,0.099200735,0.291628892,-2.293830501,13.04776108
30代,横浜,近所にもっと公園が欲しい。,5.740806442,-7.148356451,-1.850756531,-7.942615118,-14.22951694
２０代,横浜,室内パークのルールが厳しく感じます。　もっと　お母さん、お父さんの要望をきいてほしい。,5.481307171,-6.468733289,4.324364645,-3.828575103,-3.311071601
30代,横浜,もっと親子が集えるカフェ、居場所が増えたらいいナ。,-9.705844666,0.196240745,2.878042958,12.20262191,-12.25921847
30代,横浜,横浜市　①歩道の真ん中に電柱があってベビーカーが通れない。　②幹線道路沿いに住んでいるのだが、車やバイクの音がうるさい。子供が寝れない。,-8.067284735,0.585189632,3.619873352,10.32255686,-11.51136037
２０代,横浜,①横浜市港北区日吉５丁目にステキな公園作って下さい。　②保育園も作って下さい。,6.63477629,-0.237576004,3.418113735,5.872036355,2.201764622
４０代,横浜,予防接種や健診のスケジュールをサポートしてくれる案内が欲しいです！,-2.412886724,4.718116493,-2.098259928,-8.66371302,11.41911232
30代,横浜,もっと支援センター（車とめられる所！！）を増やしてほしい。　無料のイベントとか、増やしてほしい。,7.162218212,-9.577711799,-3.903472098,-10.97780881,-16.67721753
30代,横浜,保育園に入れない。やっとみつけても、無認可&高すぎます…。,3.833567668,7.364494545,1.824252645,16.70863784,9.31682785
30代,横浜,待機児童を減らして欲しい！,6.397117149,5.345289346,2.142231048,14.82752005,5.730147163
30代,横浜,子供にアレルギーがあるので遠出するにも食べ物が心配になってしまいます。家の近くで子供を安心して遊ばせられる場所がもっとほしい。,6.169681137,-5.992174767,-1.95775192,-7.58339034,-13.48365577
30代,横浜,赤ちゃん教室をもっと増やしてほしい。ベビーカーでスムーズに通れるように道路をきれいにしてほしい。,4.67176423,-5.826238885,-0.863443064,-2.582378883,-14.47054431
30代,横浜,保育園に入所できるハードルを下げて！！,4.104056624,7.268637976,0.621814347,15.54652192,10.20017195
２０代,横浜,子育て世代の家庭はお金がものすごくかかります！　増税増税で辛い家計を助けるために、子どもがいる世帯の税金を軽くしてほしいです。,-2.717994706,3.558569305,-1.740201207,-9.185186175,12.77426153
２０代,横浜,キレイな砂場がある公園ができるといいな！,4.969494847,-5.963894427,-0.772433493,-2.379541319,-14.53335913
30代,横浜,相談場所がほしい。授乳時に噛むことなど。,-0.113432476,0.902476536,7.542002874,-1.138553636,-0.63713748
不明,横浜,家の近くに公園がほしい。　歩道がせまくてベビーカーで歩くのが大変。,-8.502597931,-3.332376025,-0.257608653,4.041504447,-16.30721973
30代,横浜,出産のときの入院費がもう少し安くなるといいな。個室料が高い…。,2.634403067,1.226102135,-5.668411903,-15.2143142,1.32681621
30代,横浜,下の子を産む時、上の子を見ていてもらえる環境がほしい。親などの力がないと第2子が産めない。,1.937574624,-2.866531314,-9.146944365,-18.85534047,-4.750027697
40代,横浜,出産費用、産後費用、身のまわりの必要な物のサポートをして下さい。,1.248439379,2.79959132,-5.539566739,-15.90239368,3.635947208
